id,이름,로스터리,타입,로스팅 포인트,지속가능성,컵 노트,바디감,신맛,단맛,쓴맛,커피 소개,나라,로스터리 소개,로스터리 주소,이름.1,식품의 유형,제조원 및 소재지,유통기한,제조일자,내용량,보관 방법,원재료 및 함량,제품문의 관련 주소 및 전화번호,카페인,로스터리ID
4878,과테말라 디카페인 (마운틴 워터 프로세스),스트레토 커피팩토리,디카페인,미디엄다크,,['null'],4,2,4,2,"군고구마의 향미와 오렌지의 상큼함이 함께 느껴지는 커피로 굉장히 마일드한 촉감을 지니고 있고, 밀크초콜릿같이 부드러운 초콜릿을 연상시키는 후미를 가지고 있습니다.",예가체프,스트레토는 맛있는 커피 원두만 납품하지 않습니다. 스트레토는 맛있는 커피 한잔을 납품합니다. 스트레토 원두가 맛있는 커피 한 잔으로 완성될 수 있도록 언제 어디서나 가장 맛있게 드실 수 있도록 스트레토가 모든 순간에 함께하겠습니다. 𝘀𝘁𝗿𝗲𝘁𝘁𝗼 𝘀𝘁𝗮𝘆𝘀 𝘄𝗶𝘁𝗵𝗶𝗻 𝘆𝗼𝘂. [𝘀𝘁𝗿𝗲𝘁𝘁𝗼 𝘀𝗽𝗶𝗿𝗶𝘁] 𝗰𝗼𝗻𝘀𝗶𝘀𝘁𝗲𝗻𝗰𝘆 : 스트레토는 언제 어디서나 일관된 맛을 구현하는 것을 중요하게 여깁니다. 𝗶𝗻𝘁𝗲𝗻𝘀𝗶𝘁𝘆 : 스트레토는 강렬한 첫인상 그리고 오랜 여운을 남기는 짙은 커피향과 더불어 인상 깊고 만족도 높은 제품과 서비스를 통해 진한 기억을 남기는 브랜드가 되고자 합니다. 𝗿𝗲𝘀𝗽𝗼𝗻𝘀𝗶𝗯𝗶𝗹𝗶𝘁𝘆 : 스트레토는 커피원두가 커피 한 잔으로 완성되는 모든 과정에서 만족스러운 서비스를 제공하기 위해 ‘맛있는 커피 한 잔’에 대한 책임감을 갖고 고객의 요청에 귀 기울이며 진심을 담아 케어합니다.,경기도 파주시 문산읍 사목로 69번지 3동,과테말라 디카페인 (마운틴 워터 프로세스),커피,경기도 파주시 문산읍 사목로 69번지 3동,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,스트레토 커피팩토리 01086790553,0,45
281,백야 블렌드,오프사이트,블렌드,미디엄다크,,"['캐슈넛', '견과류', '얼그레이', '감귤류', '달다']",3,4,4,2,"견과류의 고소한 맛과 은은한 산미, 부드러운 바디감을 가진 커피입니다.","브라질, 에티오피아","[ OFF-SIGHT ] 시각적 이미지는 우리에게 유용한 정보를 가져다주지만 때론 중요한 본질을 놓치게 만들기도 합니다. 커피를 마시는 공간, 그리고 잔 안에 담긴 음료, 그 이상의 가치를 담아내기 위해 오프사이트는 오늘도 노력합니다. 철저하게 테스트를 거쳐 선별된 생두로 로스팅하며, 일반 소비자분들께도 충분히 설득력있는 맛을 표현해드리고자 노력합니다.",경기도 파주시 조리읍 고봉로 929 2층,백야 블렌드,원두,경기도 파주시 조리읍 고봉로 929 2층,제조일로부터 1년,주문일로부터 3일 이내,200g / 1kg,햇빛이 들지 않는 상온에 밀폐 보관,"원두 100%(에티오피아, 콜롬비아, 브라질)",오프사이트 0507-1399-2781,1,63
83,싸우스폴 블렌드,싸인포스트커피,블렌드,미디엄다크,,"['다크 초콜릿', '카라멜', '달다']",4,1,4,1,다크초콜릿과 카라멜향이 느껴지는 은은한 단맛과 클린함이 느껴집니다.,"브라질, 인도","Signpost는 길을 헤매지 않고 목적지로 갈 수 있게 도와주는 이정표를 의미합니다.  ‘커피’라는 매개체를 통해 지역 사회에 긍정적인 영향을 끼치고, 흔들리지 않으며 한결같은 마음으로 누구나 편안하게 마실 수 있는 커피를 만들려고 노력합니다.  바쁜 일상 속에서 우리의 커피를 만나는 그 순간, 당신의 삶은 한층 여유롭게 빛날 것입니다.",서울시 동작구 솔밭로 97-6,싸우스폴 블렌드,커피,"싸인포스트커피, 서울시 동작구 솔밭로 97-6",제조일로부터 6개월,제조일 별도 표기,200g / 1kg,해당없음,볶은 커피 100%,코케 고객센터 070-4647-1868,1,49
3603,과테말라 산타펠리사 블루제이드,커스프 커피,싱글오리진,미디엄,,['null'],3,2,4,3,"부드러운 바닐라빈의 향과 함께 깊고 진하게 숙성한듯한 오크향이 함께 입안 가득 퍼지며, 바나나의 산미와 달콤함이 같이 느껴지는 고혹스러운 커피입니다. 밸런스 자체도 워낙 뛰어나며 과테말라 커피이지만, 에티오피아 특유의 깔끔함과 향긋함을 느낄 수 있는 커피 산미가 있는 커피보다는, 단맛의 밸런스가 좋은 커피로, 너무 쓰지 않고 산미가 튀지도 않아 매장에서 핸들링이 쉬운 커피입니다. 호불호 없는 커피로서 어느 매장이든 쉽게 세팅하여 고객에게 만족을 드릴 수 있는 커피",아카테낭고,"커스프는 스텀프타운에서 시작한 20년 경력의 대표 로스터 JAY가 창업한 뉴욕 브루클린의 로스터리 카페 입니다. 커스프는 한국에 로스터리를 구축하여 JAY가 만들어낸 커스프만의 특별한 로스팅 프로파일을 소개하고 있습니다. 뉴욕의 트렌디한 커피 커스프를 경험해보세요!  커스프는 주문 건에 대한 당일 로스팅으로 신선한 원두를 제공해드리고 있으며, 커스프팀 소속의 로스터, 바리스타 한명 한명은 매일매일 진심을 다해 커피를 볶습니다.",서울시 강남구 학동로31길 12 7F,과테말라 산타펠리사 블루제이드,커피,"서울시 강서구 공항대로 164, 411",제조일로부터 1년,주문 확인 후 제조,500g / 1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,커스프 커피 010-3267-0430,1,85
4600,디카페인 엘살바도르,조바티커피,디카페인,미디엄다크,공정무역,['null'],3,2,3,2,"엘살바도르 디카페인의 경우 미디움다크 로스팅으로 초코렛,피넛,허브,메이플시럽 등의 맛을 구현하였습니다. 엘살바도르만의 특별한맛과 커피 본연의 고소함에 충실한 원두입니다.",아타코,"조바티커피 로스터스입니다. Jobatti Coffee Roasters (JCR)  ""Coffee-Impressionism""  스타벅스 같은 세계적인 로스터리 카페를 꿈꾸며 조바티커피를 만들고 있습니다. 대한민국을 대표하는 로스터리로 거듭나겠습니다. 감사합니다.",경기 고양시 일산동구 일산로372번길 30-5 1층,디카페인 엘살바도르,커피,경기 고양시 일산동구 일산로372번길 30-5 1층,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,조바티커피 070-4203-6900,0,78
1108,하늘에 시그니처 블랜딩,하늘에커피,블렌드,라이트미디엄,,"['오렌지', '카라멜', '쥬시']",2,4,4,1,"케냐 AA를 베이스로 에티오피아 모모라 내추럴을 더하였습니다. 오렌지의 산미와 카라멜의 단맛, 은은하게 퍼지는 꽃향의 여운을 느끼실 수 있습니다.","케냐, 에티오피아","원두만큼은 걱정 안하시도록, 제대로 '에스코트'하겠습니다. 손님들로부터 ""커피 맛있다.""는 말씀, 꼭 듣게 해드리겠습니다. 능숙한 커피전문가가 되실 때까지, 뒤에서 힘껏 조력하겠습니다.",제주시 애월읍 고내3길 14(애월공장) 서울시 마포구 독막로32길 6(신수공장),하늘에 시그니처 블랜딩,커피원두,"제주시 애월읍 고내3길 14(애월공장), 서울시 마포구 월드컵북로 42다길 14(상암공장)",제조일로부터 1년,전면 별도 표기,200g / 1kg,"개봉 후 서늘한 곳에 밀폐하여 보관하시고, 되도록 공기와의 접촉을 피해야합니다.",커피원두 100%,코케 고객센터 070-4647-1868,1,106
1066,나폴리,선빌리지 커피,블렌드,미디엄,,"['아몬드', '카라멜', '사과', '자스민']",4,4,5,2,볶은 아몬드의 고소함과 신선한 과일의 산미가 느껴져요.,"에티오피아, 브라질, 콜롬비아",'Fresh Roasted Coffee Company' 선빌리지커피는 신선한 뉴크롭 생두를 직수입하여 안정적인 로스팅을 통해 일관적인 원두를 생산 하려고 노력하고 있습니다.  미국에서 로스팅 연수 받은 로스터가 로스팅하며 큐그레이더가 출고 전 무작위 검수를 하여 Q.C 하고 있습니다.,경북 경산시 와촌면 갓바위로 67-2,나폴리,커피,경상북도 경산시 와촌면 갓바위로 67-2(와촌면) (우:38400),제조일로부터 1년,주문일로부터 7일이내,200g / 1kg,직사광선을 피하고 밀봉하여 실온보관,"커피원두 100%(브라질 40%, 콜롬비아 40%, 에티오피아 20%)",코케 고객센터 070-4647-1868,1,41
3643,에티오피아 시다모 문타샤,커피볶는곰,싱글오리진,라이트미디엄,,['null'],3,3,5,1,에티오피아 시다모 물루게타 문탸샤 네츄럴 원두로 새콤 달콤한 과일의 단맛을 느끼실 수 있는 COE 1 위 농장의 원두 입니다. 미디움 라이트 로스팅 된 곰네의 베스트 싱글 원두를 즐겨 보세요.,시다모,"커피볶는곰은 2010년 부터 스페셜티를 중심으로, 감남에 위치한 매장과 용산에 위치한 로스팅 및 교육공간을 운영 하고 있습니다.  '커피는 제철과일' 이라는 슬로건과 함께 재료의 선별, 용도에 맞는 로스팅, 매장의 환경에 맞는 추출에 모두 집중하여 고객에게 전달되는 한잔을 위해 최선을 다하고 있습니다.  곰의 원두를 사용하시는 매장은 원두와 추출에 관련된 물에 관련된 현장세팅을 진행 해 드립니다.",서울특별시 용산구 갈월동 5-67,에티오피아 시다모 문타샤,커피,서울특별시 용산구 갈월동 5-67,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,커피볶는곰 0262422113,1,91
124,콜롬비아 디카페인,502 커피로스터스,디카페인,다크,,"['초콜릿', '건자두', '흑설탕']",3,1,4,3,비정제 설탕의 단맛과 토스트 맛이 나요. 카카오의 고소한 향미가 느껴집니다.,후일라ㅣ,"(주)502커피로스터스는 2009년 설립된 스페셜티커피 로스팅 전문기업입니다. 최상의 커피를 제공하기 위해 엄격한 생두 선정 과정을 거치며 다년간 쌓아온 502커피로스터스만의 로스팅 기술과 철저한 품질관리를 기반으로 커피의 다양한 매력을 소개합니다. 커피를 마신다는 것은 단순한 행위 이상입니다. 우리는 생산자와 소비자, 커피와 매개된 모든 관계를 소중히 여기며 소통합니다. 한잔의 커피가 모두에게 즐거움이길 바랍니다.",서울시 강남구 테헤란로 142 캐피탈타워 1층,콜롬비아 디카페인,볶은 커피,"(주)502커피로스터스, 서울 금천구 가산디지털1로 159-20",제조일로부터 1년,별도표기,200g / 1kg,서늘한 곳에 밀폐보관,커피원두 100% (콜롬비아100%),코케 고객센터 070-4647-1868,0,1
3157,302 블렌드,제이든 커피,블렌드,미디엄다크,유기농,['null'],4,3,5,2,"중강배전으로 로스팅 되어, 누구나 편하게 즐길수 있게 밸런스에 초점을 맞추고, 후미를 풍부하게 느낄수 있습니다. 초콜렛, 바닐라, 견과류 느낌의 맛과 향의 블렌드 입니다.","에티오피아,    니카라과","항상 향이 있고 쓰지않은 맛있는 커피를 위해 노력하는 제이든 커피 로스터스 입니다. 합리적인 가격으로 만족도 높은 원두 로스팅을 하고있습니다. 원두가 필요한 곳이면 어디든 찾아 가는 제이든 커피, 맛있고 가성비 좋은 원두를 위해 최선을 다하겠습니다.",서울 강동구 천호대로219가길 50,302 블렌드,커피,경기도 하남시 덕풍북로6번길 122 전체,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,코케 고객센터 070-4647-1868,1,76
168,블렌드 A,리버벨,블렌드,미디엄다크,,"['밀크 초콜릿', '견과류']",4,2,4,3,"짙은 단맛과, 쌉싸름한 초콜릿 같은 느낌의 원두 입니다. 단맛과 고소함이 주를 이루며, 대중적인 원두 입니다.","브라질, 에티오피아, 인도","""그래, 어제 마셨던 그 커피""  편안하고, 안정적인, 항상 곁에 있었던 커피를 추구 하고 있습니다. 카페로서 커피로서 역할에 충실 합니다.  ""커피 한잔의 힘은 생각보다 강하다고 믿습니다.""",서울 관악구 남현2길 18 1층,블렌드 A,커피,"리버벨, 서울시 관악구 남현 2길 18 1층",제조일부터 1년 이내,별도 표기,150g / 1kg,상온 보관,원두커피 100%,코케 고객센터 070-4647-1868,1,26
3838,시그니처블렌드 A,로컬커피 로스터스,블렌드,미디엄다크,,['null'],5,1,5,1,[Signature Espresso][중강배전++]  누구나 맛있게 먹을 수 있는 커피를 고민하다 만든 블렌딩 입니다. 고소함과 구수함이 주는 플레이버는 우리가 흔히 알고있는 그 맛입니다.  그렇지만 향이 너무 깊고 묵직한 바디감이 이 커피를 특별하게 만들어줍니다.,"콜롬비아, 브라질, 인도","인스타그램 - localcoffee_official 스페셜티커피를 누구나 쉽게 접하고 즐길수 있게 노력하고 있습니다. 그렇기에 로컬커피로스터스는 Sweetness에 집중하여 로스팅을 합니다. 매 해 뉴크랍 생두를 안정적으로 공급받고, 당일로스팅 원칙으로 10년이상의 경력을 지닌 큐그레이더 대표가 직접 로스팅을 하며 원두로스팅의 품질을 일정하게 원두납품을 하고 있습니다. 많은 분들이 로컬커피로스터스를 통해 스페셜티커피가 널리 알려졌으면 하는 바램입니다.",경기도 김포시 양촌읍 불당로 92-10 B동 공장건물,시그니처블렌드 A,커피,로컬커피로스터스. 경기도 김포시 양촌읍 불당로 92-10,제조일로부터 1년,주문 확인 후 제조,1kg,"직사광선을 피하고 온도, 습도가 낮으며 통풍이 잘 되는 곳에 밀폐 보관",커피원두 100%,로컬커피 로스터스 01025550698,1,23
133,고소한쌀밥 블렌딩,원더월 커피 로스터스,블렌드,미디엄다크,,"['쌀밥', '땅콩', '아몬드', '설탕', '초콜릿']",3,1,4,2,"고소한 쌀밥은 우리가 매일 먹는 하얀 쌀밥을 모티브로 제작되었습니다. 어떤 음식과도 잘 어울리는 쌀밥처럼 다양한 디저트와 잘 어울리는 커피. 씹을수록 단맛이 올라오는 쌀밥처럼 고소한 향과 맛에 달콤함이 은은하게 표현되는 커피. 브라질 특유의 고소한 맛, 강배전한 워시드의 씁쓸한 맛, 약간의 신맛과 깔끔하게 떨어지는 뒷맛 모든 맛들이 어느 것 하나 튀지않고 벨런스 있게 잘 잡혀있으며 추출에 따라 맛의 변화도 다양한 편으로 취향에 따른 레시피를 만들 수 있는 재미있는 커피입니다. 누구와 마셔도, 어떤 상황에서 마셔도 호불호 없이 스며드는 대중성이라는 원더월의 가치를 가장 잘 표현하는 커피입니다.","브라질, 엘살바도르",원더월은 일방적인 로스터의 생각이나 공감되지 않는 커피의 산미와 개성에만 집중하는 것이 아닌 모든 사람들이 좋아하고 누구나 쉽게 마실 수 있는 커피를 추구합니다.  맛있는 커피를 마실 때 나오는 행복감을 원더월과 함께 공유할 수 있으면 좋겠습니다.,서울 동대문구 답십리로 80 1층,고소한쌀밥 블렌딩,원두,"원더월 커피로스터스, 서울시 동대문구 답십리로 80 1층",제조일로 2개월,제품 표시,1kg,실온 보관,아라비카 생두 100%,코케 고객센터 070-4647-1868,1,68
